article_id,event,location_prediction,date_prediction,event_type
158,Schools have opened in Jammu after long summer vacation but hardly one see there is any unburdening of the &#8216;heaviest school bag.&#8217; The move to unburden school bags mooted by the Union government by initiating a pilot project in 25 Kendriya Vidyalayas to provide digital learning to children through tablets could usher in a new [&#8230;],[''],2019-07-23,move
159,"Dear Editor,The recent decision of Poland to scrap income tax for the young workers has once again focused attention on the practical utility of taxation in the growth and development of a nation.",[''],2019-07-23,scrap
159,Some leading economists of our country including the Harvard educated Subramanian Swamy who has been vying for the post of finance minister [&#8230;],[''],2019-07-23,scrap
160,STATE TIMES NEWS UDHAMPUR: A batch of 60 Haj pilgrims hailing from various parts of Udhampur district left from here this morning.,[''],2019-07-23,off
160,"Additional Deputy Commissioner, Dr Gurvinderjeet Singh flagged off two buses carrying A batch of 60 Haj pilgrims hailing from various parts of Udhampur district to Srinagar, where from A batch of 60 Haj pilgrims hailing from various parts of Udhampur district will board international flight to Jeddah.",[''],2019-07-23,off
160,"Assistant Commissioner Revenue, [&#8230;]",[''],2019-07-23,off
161,STATE TIMES NEWS POONCH: Poonch Heritage Society (J&#38;K) observed 113th birth anniversary of Chandra Shekhar Azad on Tuesday.,['POONCH'],2019-07-23,struggle
161,"Advocate Bhanu Partap, Chairman said that Chander Sekhar Azad&#8217;s life is a source of inspiration in country as Chandra Shekhar Azad got involved in freedom struggle at a very young age.",['POONCH'],2019-07-23,struggle
161,Chandra Shekhar Azad is popularly known as &#8216;Azad&#8217;.,['POONCH'],2019-07-23,struggle
161,[&#8230;],['POONCH'],2019-07-23,struggle
162,"SRINAGAR — Over 3,000 rape cases were reported in Jammu and Kashmir from 2009 to 2018, according to data compiled by the  Jammu and Kashmir police.data compiled by the  Jammu and Kashmir police reveals that on an average 300 rape incidents were witnessed each year in Jammu, with a considerable rise in such incidents between 2009 to 2013.As per a police report, a copy of which is with the Kashmir Observer, the police registered 237 rape incidents in 2009.",['Kashmir'],2013-01-01,rape
162,The number of such incidents rose to 245 in 2010.,['Kashmir'],2010-01-01,rape
163,24 seats of J&K Assembly vacant as 24 seats of J&K Assembly fall in PoK: MoS Home.,[''],2019-07-23,fall
163,"New Delhi, Jul 23: Twenty-four seats of the Jammu and Kashmir Assembly are vacant as Twenty-four seats of the Jammu and Kashmir Assembly fall under Pakistan-occupied Kashmir and will not be taken into account for reckoning the total strength of the House, Minister of State for Home G Kishan Reddy said on Tuesday.","['Kashmir', 'Kashmir Assembly']",2019-07-23,fall
164,"“It is a blot on Jammu that 'Martyrs Day' which commemorates massacre of 22 unarmed civilians by the forces of autocratic ruler Maharaja Hari Singh in 1931 is glorified as State Martyrs Day,” Congress leader Vikramaditya Singh added.These remarks attracted strong reactions from the Congress as well as the regional parties, including National Conference (NC) and the Peoples Democratic Party (PDP).Congress leader Saifuddin Soz termed These remarks “obnoxious” and, in a letter Rahul Gandhi, demanded Congress leader Vikramaditya Singh's explusion.National Conference (NC) spokesperson said 'Martyrs Day' which commemorates massacre of 22 unarmed civilians by the forces of autocratic ruler Maharaja Hari Singh in 1931 marked “an open revolt against a despotic, pitiless and tyrant autocratic government”.",[''],1931-01-01,move
164,"“Such brutish assertions against 22 unarmed civilians 22 unarmed civilians's shows the disdain the scions of erstwhile autocrats hold for the cherished values of democracy,” NC spokesperson said.NC spokesperson said the worst feature of the Dogra rule was the Dogra rule's communal outlook.",[''],1931-01-01,move
164,“the Dogra rule discriminated Muslims on the basis of Muslims's religion and also interfered in Muslims's religious affairs.,[''],1931-01-01,move
164,"The coming generations will continue to draw inspiration from 22 unarmed civilians1931,” said NC spokesperson.Chief Judicial Magistrate Kishtwar Sudhir Khajuria has already ordered SHO Kishtwar to investigate whether tweet by Congress leader Vikramaditya Singh makes out to be a cognizable offence.The court ordered investigate following a complaint filed by district president of People’s Conference Sajjad Ahmed Najjar, seeking action against Congress leader Vikramaditya Singh for Congress leader Vikramaditya Singh's “derogatory remarks” against martyrs of July 13, 1931.According to district president of People’s Conference Sajjad Ahmed Najjar, Congress leader Vikramaditya Singh had, in tweet by Congress leader and grandson of last MaharajaJuly 13 , written: “Martyrs Day should be honoured for those thousands of hero’s who have sacrificed those thousands of hero’s who have sacrificed their lives for our nation's lives for our nation”.",['Sudhir Khajuria'],1931-07-13,move
165,"SRINAGAR — Highlighting the sluggish approach of authorities, a mere 24.75 kilometres of road length has been macadamized this year against a target of 104.93 in Bandipora.The information was given out by officials during a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon on Saturday  to review the development activities in Bandipora, according to an official spokesperson.","['Bandipora, Bandipore, JAMMU & KASHMIR']",2019-07-20,approach
165,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon discussed “threadbare the issues that hinder the completion of these projects  and directions were passed to remove the bottlenecks and expedite the work so that projects can be completed at earliest,” an official spokesperson said.","['Bandipora, Bandipore, JAMMU & KASHMIR']",2019-07-20,approach
165,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was also informed that there are eight sanctioned projects under CRF including six road projects of length 78 Kms costing Rs 105.90 crores including Arin-Bandipora road, Sumbal-Bandipora road, Authwatoo-Mantrigam-Bankoot-Sonerwani road and two bridges at Hakbara and Arin.",['Hakbara'],2019-07-20,approach
165,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was informed that five projects shall be completed this year and Rs 49.74 Cr have been spend so far on five projects.",['Hakbara'],2019-07-20,approach
165,"a meeting  chaired by Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon was attended by District Development Commissioner Bandipora Shahbaz Ahmad Mirza, Additional District Development Commissioner Mohammad Yousuf Mir, Additional Deputy Commissioner Zahoor Ahmad Mir, Assistant Commissioner Revenue Reyaz Ahmad Beigh, Joint Director Planning Imtiyaz Ahmad , Heads of various departments, District officers and other senior officers of Bandipora.","['Bandipora, Bandipore, JAMMU & KASHMIR']",2019-07-20,approach
165,"On the occasion DDC Bandipora gave a detailed account of various developmental works undergoing in different sectors and briefed Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon about the progress on implementation several projects besides “discussing the issues that hinder the pace of work.” Principal Secretary, Transport, Animal and Sheep Husbandry Department Dr Asgar Hassan Samoon directed the officers of various departments including Tourism, Agriculture, Horticulture, Sericulture, Forest, Fisheries and other departments to explore possibilities in Bandipora that can provide more job avenues to the   people of Bandipora.","['Bandipora, Bandipore, JAMMU & KASHMIR']",2019-07-20,approach
